,FMID,start,end,zip
2952,1002484,2015-04-04,2015-12-19,46807
2953,1000202,2013-06-02,2013-10-27,68776
2954,1011226,2016-04-30,2016-10-01,64504
2955,1011996,2016-01-01,2016-12-31,22664
2956,1010387,2014-06-01,2014-09-28,98409
2957,1008706,2013-04-06,2013-09-28,65401
2958,1011341,2015-05-03,2015-10-25,98266
2959,1012144,2016-05-01,2016-10-16,98260
2960,1002063,2014-05-16,2014-10-31,14760
2961,1001748,2012-05-01,2012-10-31,27517
2962,1011320,2015-05-12,2015-10-01,46227
2963,1000968,2013-05-01,2013-09-25,28461
2964,1006157,2014-05-01,2014-10-31,63552
2965,1010997,2015-01-01,2015-12-31,33155
2966,1012661,2016-05-28,2016-11-19,20024
2967,1010806,2015-05-23,2015-09-26,40272
2968,1004687,2015-05-02,2015-10-31,80120
2969,1008707,2013-04-03,2013-09-25,65804
2970,1005560,2016-01-01,2016-12-31,24343
2971,1008538,2016-06-07,2016-10-11,48228
2972,1011744,2015-01-01,2015-12-31,12866
2973,1010109,2014-05-17,2014-10-18,54656
2974,1009935,2014-05-17,2014-10-18,54656
2975,1008940,2014-05-31,2014-10-25,57783
2976,1009055,2014-06-01,2014-09-30,49503
2977,1002532,2013-06-27,2013-09-19,12164
2978,1004054,2014-05-18,2014-09-27,99503
2979,1001355,2016-06-04,2016-10-08,97405
2980,1012677,2016-06-04,2016-10-08,51301
2981,1012368,2016-07-14,2016-10-27,45887
2982,1008127,2015-05-09,2015-10-31,99201
2983,1003605,2013-06-15,2013-10-26,54801
2984,1000225,2016-05-04,2016-09-07,22408
2985,1000226,2016-04-09,2016-12-17,22407
2986,1002551,2013-05-02,2013-10-31,30542
2987,1004012,2014-05-17,2014-08-30,66083
2988,1010751,2015-06-04,2015-10-08,49456
2989,1008463,2013-05-25,2013-10-12,72529
2990,1007692,2014-07-19,2014-11-19,10977
2991,1012316,2016-05-01,2016-11-01,72764
2992,1011925,2016-06-04,2016-09-24,45502
2993,1011770,2016-06-05,2016-10-02,48350
2994,1010595,2014-01-01,2014-12-31,49016
2995,1005135,2015-05-22,2015-09-25,50216
2996,1003588,2013-06-05,2013-10-30,38606
2997,1010031,2016-01-01,2016-12-31,37343
2998,1011254,2015-05-01,2015-10-30,94574
2999,1003987,2013-05-09,2013-10-17,40220
3000,1007295,2013-01-01,2013-12-31,32080
3001,1009016,2014-05-08,2014-10-16,55972
3002,1012266,2016-06-07,2016-10-04,48655
3003,1008709,2013-05-04,2013-10-26,63301
3004,1004486,2014-05-03,2014-10-25,63077
3005,1010929,2015-06-06,2015-10-03,54024
3006,1003077,2013-01-03,2013-12-19,70775
3007,1000093,2013-05-04,2013-05-23,10301
3008,1008710,2013-05-04,2013-10-19,65559
3009,1012752,2016-10-07,2017-04-28,34108
3010,1001357,2014-05-31,2014-10-25,97203
3011,1012351,2016-05-13,2016-09-09,56374
3012,1008735,2013-11-09,2014-04-12,63116
3013,1011896,2016-06-02,2016-10-27,48880
3014,1011219,2015-07-11,2015-09-12,14609
3015,1000076,2013-06-04,2013-11-26,10003
3016,1007335,2016-05-06,2016-10-14,43072
3017,1007809,2016-04-30,2016-11-20,55101
3018,1004429,2013-05-28,2013-10-01,68508
3019,1012278,2016-10-01,2017-05-27,33701
3020,1011940,2016-04-30,2016-10-29,46360
3021,1011217,2015-07-09,2015-09-03,14611
3022,1005803,2013-04-13,2013-10-26,28001
3023,1011758,2016-07-07,2016-10-06,44705
3024,1000155,2013-05-04,2013-08-31,39759
3025,1001522,2014-05-14,2014-11-12,21201
3026,1000361,2015-05-22,2015-10-09,50247
3027,1010555,2014-01-01,2014-12-31,27603
3028,1000082,2013-01-01,2013-12-31,10004
3029,1000094,2013-06-15,2013-11-23,10314
3030,1004682,2013-04-03,2013-11-23,24401
3031,1010480,2016-05-07,2016-10-29,46703
3032,1002656,2013-05-01,2013-10-31,54481
3033,1011975,2016-06-18,2016-10-08,98648
3034,1001749,2014-06-14,2014-10-25,55082
3035,1006353,2015-09-05,2015-11-21,74075
3036,1006352,2015-04-04,2015-08-29,74074
3037,1008850,2015-11-28,2016-03-26,74075
3038,1000722,2013-05-01,2013-10-30,95201
3039,1009788,2014-05-01,2014-10-15,72560
3040,1012424,2016-04-19,2016-11-22,30083
3041,1010057,2014-01-01,2014-12-31,37130
3042,1012534,2016-01-01,2016-12-31,94132
3043,1010309,2014-07-05,2014-10-25,10980
3044,1011240,2015-06-13,2015-10-03,44224
3045,1001221,2014-07-09,2014-09-10,54484
3046,1012473,2016-06-04,2016-10-29,61364
3047,1001052,2012-05-01,2012-10-31,24171
3048,1003436,2014-06-01,2014-10-31,54235
3049,1000077,2013-04-21,2013-12-22,10009
3050,1012116,2016-04-30,2016-11-19,23434
3051,1000186,2015-07-10,2015-10-16,84106
3052,1000699,2013-05-17,2013-10-25,45459
3053,1004864,2013-06-04,2013-11-05,20746
3054,1008736,2013-05-04,2013-10-26,63080
3055,1007812,2013-05-01,2013-08-31,70664
3056,1008257,2014-04-12,2014-12-20,29483
3057,1011279,2015-05-23,2015-10-14,12175
3058,1011885,2016-06-28,2016-10-04,44311
3059,1012659,2016-10-06,2017-05-25,85351
3060,1009742,2013-10-12,2014-05-10,85375
3061,1011691,2016-11-05,2017-04-29,53590
3062,1001218,2016-05-07,2016-10-29,53590
3063,1009739,2013-10-24,2014-05-26,85249
3064,1010978,2015-05-03,2015-10-25,23060
3065,1012530,2016-01-01,2016-12-31,94903
3066,1007271,2014-05-24,2014-10-04,88063
3067,1000087,2013-06-01,2013-12-21,11104
3068,1011971,2016-06-11,2016-10-08,84123
3069,1010528,2014-01-01,2014-12-31,95610
3070,1000105,2013-06-29,2013-11-16,11220
3071,1010112,2016-01-01,2016-12-31,32311
3072,1005429,2015-06-03,2015-10-28,54880
3073,1005785,2014-07-01,2014-09-24,49953
3074,1012487,2016-05-04,2016-10-12,98370
3075,1009707,2016-05-03,2016-10-25,29575
3076,1008173,2016-01-01,2017-12-01,33991
3077,1009756,2016-06-25,2016-10-22,96104
3078,1011287,2015-06-03,2015-09-30,54942
3079,1008445,2014-04-25,2014-10-17,97479
3080,1002133,2014-05-15,2014-08-28,95616
3081,1002765,2015-05-09,2015-10-24,49682
3082,1007379,2014-05-03,2014-10-04,30024
3083,1011592,2015-05-01,2015-10-30,28713
3084,1010747,2014-06-07,2014-09-20,43558
3085,1010222,2014-01-01,2014-12-31,70119
3086,1011728,2015-05-23,2015-12-05,19081
3087,1011955,2016-04-01,2016-12-31,30075
3088,1008363,2014-01-01,2014-12-31,49444
3089,1002422,2016-10-16,2017-05-21,33774
3090,1009087,2013-03-15,2013-11-23,47020
3091,1000379,2016-01-04,2016-12-31,21703
3092,1003153,2013-06-25,2013-09-03,13157
3093,1010761,2016-05-07,2016-10-08,46567
3094,1005554,2014-04-05,2014-10-25,74464
3095,1005628,2014-05-10,2015-10-31,74571
3096,1009661,2014-05-15,2014-09-15,99676
3097,1005599,2016-06-17,2016-08-19,36078
3098,1010488,2016-06-09,2016-10-13,44278
3099,1004890,2014-05-10,2014-09-21,99709
3100,1011210,2015-06-06,2015-10-31,11729
3101,1011013,2016-05-07,2016-10-29,27012
3102,1004441,2014-04-19,2014-11-15,22560
3103,1001101,2013-06-29,2013-11-16,10452
3104,1011898,2016-06-01,2016-10-19,15084
3105,1007693,2014-05-24,2014-11-22,10591
3106,1011997,2016-05-28,2016-11-19,10591
3107,1011239,2015-10-01,2016-04-01,12010
3108,1003459,2014-07-14,2014-10-24,26292
3109,1003458,2014-07-01,2014-10-15,26287
3110,1006280,2014-01-01,2014-12-31,38668
3111,1000383,2015-01-01,2015-12-31,25428
3112,1011873,2016-05-05,2016-08-25,29687
3113,1001642,2014-04-18,2014-10-25,62568
3114,1001765,2013-05-07,2013-10-29,24651
3115,1011738,2016-05-07,2016-10-29,29602
3116,1002735,2013-01-01,2013-12-31,70560
3117,1010236,2014-05-24,2014-10-11,49286
3118,1003982,2016-06-01,2016-10-14,81435
3119,1010347,2014-06-08,2014-10-26,85281
3120,1008720,2014-01-01,2014-12-31,91780
3121,1011404,2016-05-07,2016-09-24,98589
3122,1001625,2015-06-12,2015-10-02,83422
3123,1012084,2016-01-01,2016-12-31,78722
3124,1000274,2016-05-07,2016-10-15,49009
3125,1010472,2016-04-01,2016-10-31,28723
3126,1012690,2016-05-21,2016-10-29,62656
3127,1012276,2016-04-30,2016-11-19,48742
3128,1000574,2013-05-02,2013-10-31,93534
3129,1010358,2014-04-05,2014-12-20,83701
3130,1005799,2013-10-19,2014-04-19,14212
3131,1002602,2014-05-07,2015-03-25,48118
3132,1000480,2014-06-12,2014-08-07,29201
3133,1010255,2014-05-04,2014-11-23,23229
3134,1010850,2015-04-18,2015-10-31,72601
3135,1004439,2014-03-29,2014-11-27,27514
3136,1011014,2015-01-01,2015-12-31,49837
3137,1006537,2015-05-16,2015-10-10,37040
3138,1003140,2013-01-05,2013-01-26,44110
3139,1010404,2014-01-01,2014-12-31,27403
3140,1008041,2013-01-01,2013-12-31,30040
3141,1003818,2016-06-04,2016-10-08,97058
3142,1008326,2016-04-01,2016-10-29,28036
3143,1008073,2014-05-30,2014-09-26,44902
3144,1003881,2016-04-07,2016-10-27,28677
3145,1009848,2014-04-03,2014-10-30,28677
3146,1010232,2014-06-03,2014-08-26,89406
3147,1011799,2016-06-04,2016-09-10,45373
3148,1010536,2014-09-04,2014-10-30,37614
3149,1010258,2014-03-19,2016-11-16,20742
3150,1011169,2015-01-01,2015-12-31,32666
3151,1011397,2015-04-01,2015-12-31,29928
3152,1011028,2016-04-29,2016-10-28,65473
3153,1000826,2015-06-24,2015-08-26,19930
3154,1002090,2014-07-15,2014-09-30,79064
3155,1006158,2013-05-04,2013-09-28,31024
3156,1011244,2015-01-01,2015-12-31,89107
3157,1012652,2016-01-01,2016-12-31,31061
3158,1003842,2014-01-01,2014-12-31,32926
3159,1002310,2014-05-01,2014-10-30,35801
3160,1001776,2014-06-06,2014-09-26,36744
3161,1010827,2015-05-30,2015-08-29,38901
3162,1007289,2014-07-10,2014-11-13,10453
3163,1000937,2014-04-10,2014-09-25,75070
3164,1012357,2016-10-02,2017-05-21,33785
3165,1009685,2016-05-31,2016-08-30,52240
3166,1005085,2014-05-17,2014-10-25,46350
3167,1008427,2013-04-13,2013-11-30,40507
3168,1008433,2013-05-02,2013-11-26,40508
3169,1012633,2016-04-17,2016-11-06,53703
3170,1005683,2014-05-03,2014-10-18,32533
3171,1010745,2015-06-06,2015-10-17,45342
3172,1012541,2016-08-01,2016-10-31,35603
3173,1009647,2014-01-01,2014-12-31,32459
3174,1008419,2014-05-14,2014-06-04,29745
3175,1005975,2016-01-01,2016-12-31,31794
3176,1011764,2016-01-01,2016-12-31,45402
3177,1008728,2014-06-05,2014-09-25,42501
3178,1006754,2014-01-01,2014-12-31,54481
3179,1012307,2016-05-04,2016-11-19,37902
3180,1008429,2013-05-07,2013-09-24,24301
3181,1012771,2016-05-17,2016-09-06,24301
3182,1011497,2015-01-01,2015-12-31,17327
3183,1011599,2016-06-25,2016-10-15,16838
3184,1008517,2016-01-01,2016-12-31,78832
3185,1011059,2015-05-02,2015-10-24,48375
3186,1011060,2015-06-17,2015-10-21,48377
3187,1012201,2016-01-01,2016-12-31,98501
3188,1004180,2014-05-03,2014-10-25,23417
3189,1010855,2015-04-04,2015-12-26,40205
3190,1010364,2014-08-01,2020-08-01,32803
3191,1003133,2013-01-01,2013-12-31,39571
3192,1012826,2016-01-01,2016-12-31,33004
3193,1008386,2015-01-01,2016-03-01,94954
3194,1011630,2015-05-02,2015-10-31,57103
3195,1001457,2013-04-01,2013-11-23,30285
3196,1010800,2015-06-11,2015-08-27,89501
3197,1010494,2014-05-17,2014-09-27,17562
3198,1008448,2014-01-01,2014-12-31,96704
3199,1003964,2015-01-01,2015-12-31,23225
3200,1000278,2013-05-26,2013-10-13,61036
3201,1010938,2015-05-01,2015-10-30,80121
3202,1005065,2015-06-02,2015-10-27,30180
3203,1001866,2014-05-19,2014-10-27,49684
3204,1012156,2016-06-10,2016-09-02,81130
3205,1010798,2015-06-06,2015-09-26,89509
3206,1000851,2013-06-01,2013-10-31,71653
3207,1010413,2014-01-01,2014-12-31,23453
3208,1000429,2015-05-02,2015-10-31,24531
3209,1011757,2016-01-01,2016-12-31,90014
3210,1012554,2016-01-01,2016-12-31,30295
3211,1008152,2014-01-01,2014-12-31,25704
3212,1008215,2016-04-30,2016-12-10,14527
3213,1008826,2014-05-10,2014-09-27,95695
3214,1008827,2014-06-03,2014-08-26,95695
3215,1012013,2016-07-30,2016-09-24,82443
3216,1003002,2013-04-01,2013-12-28,70301
3217,1012488,2016-06-18,2016-10-01,56701
3218,1008345,2013-06-11,2013-10-29,53092
3219,1001983,2014-01-04,2014-12-27,34102
3220,1011750,2016-06-01,2016-09-28,67701
3221,1004670,2013-01-01,2013-12-31,31792
3222,1008126,2013-06-01,2013-09-28,59873
3223,1007777,2014-05-07,2014-10-15,37179
3224,1003833,2013-01-03,2013-11-14,91301
3225,1010102,2014-07-10,2014-10-02,59752
3226,1002633,2013-05-25,2013-10-26,49128
3227,1004355,2014-05-22,2014-08-28,49093
3228,1012215,2016-06-04,2016-09-24,21788
3229,1012533,2016-01-01,2016-12-31,94903
3230,1012282,2016-01-01,2016-12-31,94903
3231,1001586,2014-07-05,2014-10-11,12883
3232,1002259,2016-06-11,2016-09-24,97141
3233,1009754,2014-06-02,2014-10-31,38852
3234,1004291,2014-06-21,2014-10-25,16354
3235,1012595,2016-01-01,2016-12-31,78205
3236,1008704,2013-04-25,2013-10-24,42220
3237,1009939,2016-05-07,2016-11-26,43604
3238,1008388,2016-06-02,2016-09-29,97391
3239,1003076,2014-06-03,2014-10-07,54487
3240,1000078,2013-01-01,2013-12-31,10009
3241,1010207,2014-07-19,2014-09-27,82240
3242,1010205,2015-07-16,2015-10-01,82240
3243,1010784,2016-06-04,2016-10-15,53213
3244,1008394,2013-01-01,2013-12-31,93728
3245,1008108,2014-05-18,2014-10-26,95762
3246,1005639,2014-06-07,2014-08-30,71033
3247,1001804,2016-01-01,2016-12-31,24558
3248,1010794,2015-07-04,2015-12-31,27840
3249,1003415,2014-06-07,2014-09-27,29072
3250,1005589,2013-09-22,2014-05-25,32073
3251,1008198,2014-06-05,2014-10-16,14094
3252,1012096,2016-06-17,2016-10-28,37692
3253,1000411,2013-06-01,2013-10-31,30546
3254,1004998,2014-06-12,2014-11-20,21204
3255,1010767,2015-01-01,2015-12-31,49615
3256,1003074,2015-04-21,2015-10-06,44113
3257,1005287,2014-06-21,2014-10-11,13354
3258,1000079,2013-01-01,2013-12-31,10007
3259,1004959,2013-10-26,2014-05-24,85383
3260,1012217,2016-06-01,2016-10-15,81082
3261,1004157,2015-05-04,2015-10-26,52722
3262,1011543,2016-07-09,2016-09-24,60628
3263,1012290,2016-07-06,2016-09-28,59874
3264,1002041,2014-04-05,2014-10-25,97060
3265,1006170,2016-05-07,2016-10-29,12180
3266,1004946,2016-11-05,2017-04-29,12180
3267,1002618,2016-05-11,2016-10-26,14886
3268,1009678,2014-05-01,2014-10-30,28782
3269,1006642,2013-06-14,2013-09-06,97062
3270,1005006,2013-04-04,2013-12-19,30084
3271,1000080,2013-01-01,2013-12-31,10023
3272,1004552,2016-06-07,2016-09-27,21214
3273,1009826,2014-05-01,2014-08-28,71479
3274,1001509,2013-06-07,2013-09-27,97641
3275,1003600,2016-05-04,2016-09-28,98512
3276,1003637,2016-05-01,2016-10-29,38801
3277,1012240,2016-06-09,2016-09-22,12986
3278,1011717,2016-06-01,2016-07-17,54631
3279,1008842,2016-01-01,2016-05-30,35401
3280,1002365,2013-06-05,2013-10-30,44622
3281,1008091,2015-01-01,2015-12-31,92780
3282,1000670,2016-06-18,2016-11-19,10987
3283,1012573,2016-05-07,2016-09-24,59754
3284,1005493,2014-01-04,2014-12-01,61081
3285,1012025,2016-07-12,2016-09-27,61081
3286,1004063,2013-07-11,2013-09-26,58075
3287,1010594,2014-03-15,2014-11-15,62942
3288,1008900,2014-06-14,2014-09-13,26149
3289,1006371,2014-05-06,2014-11-18,39667
3290,1000689,2016-06-03,2016-08-26,35233
3291,1002134,2015-04-01,2015-06-03,95616
3292,1000902,2013-09-24,2014-06-10,92093
3293,1006826,2014-01-11,2014-12-20,95482
3294,1001394,2016-05-17,2016-09-27,55812
3295,1004732,2013-04-06,2013-10-26,97470
3296,1011292,2015-04-01,2015-12-26,28110
3297,1011783,2016-05-23,2016-10-10,43344
3298,1010032,2014-05-02,2014-10-31,37807
3299,1000081,2013-01-01,2013-12-31,10003
3300,1000548,2016-01-01,2016-12-31,32601
3301,1003753,2014-05-17,2014-10-18,14214
3302,1004170,2016-01-02,2016-12-31,98105
3303,1001808,2015-05-19,2015-11-24,21201
3304,1009758,2014-07-09,2014-10-08,55455
3305,1009789,2014-07-09,2014-10-08,55108
3306,1008216,2016-03-01,2016-11-23,19104
3307,1003148,2014-06-07,2014-11-01,80918
3308,1006652,2015-01-01,2015-12-31,33138
3309,1011429,2015-04-15,2015-10-28,94117
3310,1002958,2016-05-21,2016-11-19,19406
3311,1010556,2014-05-28,2014-11-19,12534
3312,1000234,2013-04-05,2013-11-30,31901
3313,1010904,2015-05-31,2015-10-25,73106
3314,1012198,2016-05-07,2016-09-24,85012
3315,1012638,2016-06-25,2016-09-24,14215
3316,1010840,2016-04-23,2016-11-02,29646
3317,1002815,2014-04-26,2014-10-25,24112
3318,1001886,2016-05-04,2016-08-31,27858
3319,1011840,2016-05-04,2016-10-26,43081
3320,1010807,2015-05-30,2015-08-15,35209
3321,1010808,2015-05-28,2015-08-13,35243
3322,1011173,2016-01-01,2016-12-31,46628
3323,1001274,2013-06-14,2013-09-27,98660
3324,1010415,2014-01-01,2014-12-31,77098
3325,1001626,2013-06-19,2013-11-13,11203
3326,1001278,2013-05-25,2013-10-26,52345
3327,1004134,2016-05-15,2016-10-02,21704
3328,1000718,2015-05-07,2015-10-29,20705
3329,1005631,2015-05-01,2015-10-30,20250
3330,1002446,2014-05-06,2014-11-18,20590
3331,1012310,2016-05-11,2016-10-19,37996
3332,1008864,2016-01-01,2016-12-31,92122
3333,1001999,2012-06-01,2012-10-31,13501
3334,1010300,2014-07-02,2014-10-15,43614
3335,1012402,2016-06-01,2016-10-01,29070
3336,1010073,2014-08-13,2014-09-17,84148
3337,1011499,2015-01-01,2015-12-31,94121
3338,1004669,2013-01-01,2013-12-31,31601
3339,1011445,2015-01-01,2015-12-31,95014
3340,1008848,2014-06-04,2014-08-13,93263
3341,1005859,2016-05-05,2016-09-29,50265
3342,1000910,2015-05-05,2015-10-27,95476
3343,1003371,2013-05-18,2013-08-31,35242
3344,1011899,2016-04-02,2016-12-31,72956
3345,1005705,2013-06-22,2013-11-30,27536
3346,1003260,2014-03-15,2014-10-26,98660
3347,1010596,2015-06-19,2016-08-26,45377
3348,1003160,2014-09-01,2014-12-31,93436
3349,1000237,2015-05-09,2015-10-31,48060
3350,1012325,2016-04-02,2016-12-10,98070
3351,1012329,2016-06-01,2016-09-07,98070
3352,1010200,2014-06-19,2014-10-30,49064
3353,1010619,2014-03-25,2014-11-04,30904
3354,1011921,2016-01-01,2016-12-30,90291
3355,1011112,2015-01-01,2015-12-31,34285
3356,1003831,2013-01-01,2013-12-31,93001
3357,1010478,2014-11-01,2015-07-25,33033
3358,1010339,2014-01-01,2014-12-31,33032
3359,1012711,2016-07-02,2016-10-01,86322
3360,1000205,2014-06-07,2014-09-27,57069
3361,1000207,2014-05-15,2014-10-30,57069
3362,1000206,2014-11-15,2015-04-18,57069
3363,1012062,2016-05-14,2016-08-27,76384
3364,1011207,2015-06-06,2015-10-03,97064
3365,1005712,2013-05-07,2013-10-07,53593
3366,1008747,2013-05-02,2013-10-03,65084
3367,1012604,2016-05-07,2016-10-29,22180
3368,1004344,2016-05-01,2016-10-30,60181
3369,1011315,2015-06-06,2015-09-26,21229
3370,1012297,2016-06-13,2016-08-29,44065
3371,1012051,2016-06-04,2016-10-29,13026
3372,1012467,2016-06-12,2016-10-09,60089
3373,1008860,2016-06-08,2016-08-31,49042
3374,1001378,2013-05-23,2013-10-24,12524
3375,1001133,2013-06-14,2013-10-11,60044
3376,1000496,2014-06-03,2014-10-28,60439
3377,1010577,2016-05-07,2016-10-29,60466
3378,1003259,2011-06-01,2011-10-31,54017
3379,1011031,2015-06-17,2015-09-30,60476
3380,1004560,2014-05-03,2014-10-25,54476
3381,1005990,2016-05-07,2016-10-01,68118
3382,1008701,2013-06-21,2013-11-15,70586
3383,1012522,2016-06-09,2016-10-15,72173
3384,1006342,2016-06-01,2016-10-31,47591
3385,1008752,2013-01-01,2013-11-03,40175
3386,1000387,2014-01-01,2014-12-01,93704
3387,1003951,2016-05-01,2016-12-09,24179
3388,1005242,2015-06-04,2015-09-24,52349
3389,1008499,2014-06-18,2014-09-24,89403
3390,1012447,2016-05-01,2016-11-01,54665
3391,1012448,2016-05-01,2016-09-01,54665
3392,1002193,2014-03-13,2014-09-25,93291
3393,1002194,2014-01-01,2014-12-31,93277
3394,1002195,2014-04-01,2014-08-26,93274
3395,1002378,2014-01-01,2015-01-01,92084
3396,1004969,2013-06-04,2013-10-01,13069
3397,1001760,2014-01-01,2014-12-31,23168
3398,1001925,2015-06-17,2015-09-30,12186
3399,1010394,2015-05-27,2015-10-17,55981
3400,1001917,2013-05-03,2013-10-25,56482
3401,1001918,2013-07-11,2013-09-26,56482
3402,1000713,2013-06-13,2013-08-29,47638
3403,1005268,2015-01-01,2015-12-31,96786
3404,1004574,2013-06-06,2013-10-17,68066
3405,1009782,2014-01-01,2014-12-31,96792
3406,1005263,2015-01-01,2015-12-31,96782
3407,1005269,2015-01-01,2015-12-31,96767
3408,1005264,2015-01-01,2015-12-31,96795
3409,1007321,2014-01-01,2014-12-31,96743
3410,1012732,2016-01-01,2016-12-31,96743
3411,1004034,2014-01-01,2014-12-31,96743
3412,1005266,2015-01-01,2015-12-31,96767
3413,1007306,2014-04-05,2014-11-22,27587
3414,1010927,2015-05-05,2015-05-19,27610
3415,1008825,2016-05-04,2016-09-28,64114
3416,1002913,2013-01-05,2013-05-04,53093
3417,1011327,2015-01-01,2015-12-31,32694
3418,1000665,2014-05-03,2014-11-22,20601
3419,1006228,2014-05-15,2014-09-04,30143
3420,1008609,2016-06-19,2016-10-30,53204
3421,1011335,2015-05-27,2015-09-30,98103
3422,1010245,2016-05-19,2016-10-27,23337
3423,1002851,2016-05-28,2016-10-08,97828
3424,1002850,2014-05-24,2014-10-11,97846
3425,1005882,2013-01-01,2013-01-31,94596
3426,1000435,2016-05-28,2016-09-24,67156
3427,1010157,2014-07-11,2014-09-26,81089
3428,1001136,2013-05-02,2013-10-03,25286
3429,1004259,2016-07-06,2016-10-19,13856
3430,1012706,2016-06-28,2016-08-30,13838
3431,1000455,2014-06-01,2014-10-31,45895
3432,1010097,2015-05-18,2015-10-15,52501
3433,1011968,2016-06-04,2016-11-19,20032
3434,1005047,2012-09-01,2014-10-09,63390
3435,1009716,2014-05-06,2014-10-28,63383
3436,1004038,2012-04-01,2012-10-31,27589
3437,1011365,2015-06-02,2015-10-06,44481
3438,1008769,2016-05-22,2016-10-30,48093
3439,1006764,2014-04-19,2014-11-22,20186
3440,1009622,2014-05-07,2014-10-22,20186
3441,1003603,2013-05-11,2013-10-12,65355
3442,1012184,2016-07-07,2016-10-13,14569
3443,1008753,2013-05-07,2013-10-29,63122
3444,1011027,2016-05-08,2016-11-20,10990
3445,1006513,2014-01-01,2014-12-31,84121
3446,1012016,2016-07-09,2016-10-01,82401
3447,1010583,2014-06-11,2014-10-08,54891
3448,1005699,2014-04-26,2014-10-25,47167
3449,1001093,2015-05-14,2015-10-22,52353
3450,1011802,2016-01-01,2016-12-31,20743
3451,1004702,2014-05-03,2014-11-29,28607
3452,1008935,2013-01-01,2013-12-31,92284
3453,1010776,2015-01-18,2020-01-05,32459
3454,1004434,2013-05-16,2013-10-31,53594
3455,1008332,2014-05-01,2014-10-01,13601
3456,1002416,2014-05-06,2014-11-11,53094
3457,1009701,2014-08-07,2014-10-30,53094
3458,1008823,2016-06-01,2016-09-28,13480
3459,1011888,2016-07-21,2016-09-29,58854
3460,1010037,2014-01-01,2014-12-31,90002
3461,1012614,2016-06-01,2016-09-28,50263
3462,1009773,2014-05-17,2014-11-01,54981
3463,1000524,2014-05-22,2014-10-23,53963
3464,1004218,2014-04-26,2014-10-25,27518
3465,1002438,2016-06-21,2016-09-27,14892
3466,1011662,2015-04-11,2015-12-19,28173
3467,1011229,2015-06-06,2015-10-03,31503
3468,1011907,2016-04-01,2016-10-29,31545
3469,1010877,2015-05-23,2015-10-31,18431
3470,1000962,2011-05-01,2011-10-31,25701
3471,1008206,2014-05-07,2014-10-29,48184
3472,1004870,2016-06-08,2016-10-22,68787
3473,1012485,2016-06-01,2016-10-26,48202
3474,1009835,2016-04-19,2016-09-30,64870
3475,1000721,2013-04-04,2013-11-27,95207
3476,1006385,2014-05-24,2014-10-25,50595
3477,1002450,2016-05-05,2016-10-27,63119
3478,1006093,2014-07-10,2014-10-16,26288
3479,1000384,2015-06-13,2015-10-31,14580
3480,1008383,2013-10-23,2014-05-07,34950
3481,1011884,2016-05-25,2016-10-26,13166
3482,1006198,2013-07-06,2013-10-26,11213
3483,1012212,2016-08-18,2016-09-29,83672
3484,1005810,2015-05-21,2015-10-15,51555
3485,1012687,2016-01-01,2016-12-31,92026
3486,1008196,2016-06-17,2016-10-14,44090
3487,1002890,2016-01-01,2016-12-31,90016
3488,1010268,2014-04-05,2014-10-11,20105
3489,1005989,2014-05-07,2014-10-29,20415
3490,1003474,2015-05-09,2015-12-19,98801
3491,1002280,2014-01-20,2014-06-01,71355
3492,1008910,2013-07-10,2013-11-27,10036
3493,1011598,2015-05-03,2015-10-25,53214
3494,1012261,2016-05-01,2016-10-01,92804
3495,1012384,2016-06-10,2016-10-14,14585
3496,1006062,2016-06-11,2016-10-29,48661
3497,1012472,2016-04-30,2016-12-10,30606
3498,1009762,2014-06-20,2014-10-17,55411
3499,1008119,2016-06-07,2016-10-18,45449
3500,1000255,2013-05-04,2013-11-30,19380
3501,1007322,2014-01-01,2014-12-31,91790
3502,1010852,2015-07-09,2015-10-01,55810
3503,1010641,2016-01-01,2016-12-31,24016
3504,1005470,2014-05-04,2014-11-23,22304
3505,1010349,2014-03-16,2014-12-14,95401
3506,1003855,2014-07-16,2014-09-24,83316
3507,1005711,2015-05-02,2015-11-21,21702
3508,1011966,2016-05-19,2016-09-29,15120
3509,1011203,2015-05-06,2015-10-28,47906
3510,1001160,2014-06-04,2014-08-27,97068
3511,1005316,2015-06-01,2015-11-01,19138
3512,1005875,2016-05-10,2016-10-15,98502
3513,1003454,2015-06-13,2015-10-10,48230
3514,1010156,2014-01-01,2014-12-31,65775
3515,1003679,2013-05-16,2013-08-01,39773
3516,1011677,2015-05-01,2015-10-31,27027
3517,1001800,2014-05-29,2014-09-25,95691
3518,1004171,2016-01-03,2016-12-18,98116
3519,1012204,2016-10-01,2017-04-01,85382
3520,1010319,2016-01-01,2016-12-31,77042
3521,1005078,2015-06-10,2015-10-14,81252
3522,1003882,2014-04-05,2015-03-28,27519
3523,1001143,2014-01-05,2014-11-23,21401
3524,1008201,2015-05-23,2015-09-26,14787
3525,1012295,2016-05-18,2016-10-26,43606
3526,1005660,2014-05-10,2014-11-22,11978
3527,1008205,2013-05-02,2013-10-24,48185
3528,1005136,2014-06-05,2014-08-28,60559
3529,1001802,2013-11-06,2014-04-02,13490
3530,1001216,2014-06-25,2014-10-22,26452
3531,1012130,2016-07-06,2016-09-28,53192
3532,1007299,2015-05-03,2015-11-29,22205
3533,1012550,2016-05-03,2016-10-25,72207
