FMID,zip,mon_start,mon_end,tue_start,tue_end,wed_start,wed_end,thu_start,thu_end,fri_start,fri_end,sat_start,sat_end,sun_start,sun_end
1009758,55455,,,,,11:00:00-06:00,14:00:00-06:00,,,,,,,,
1009789,55108,,,,,11:00:00-06:00,14:00:00-06:00,,,,,,,,
1008216,19104,,,,,10:00:00-05:00,18:00:00-05:00,,,,,,,,
1003148,80918,,,,,,,,,,,09:00:00-07:00,15:00:00-07:00,,
1000591,43221,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,,,
1006652,33138,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
1011429,94117,,,,,15:00:00-08:00,19:00:00-08:00,,,,,,,,
1002958,19406,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1010556,12534,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
1000234,31901,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
1010904,73106,,,,,,,,,,,,,11:00:00-06:00,16:00:00-06:00
1012198,85012,,,,,,,,,,,08:00:00-07:00,12:00:00-07:00,,
1012638,14215,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
1010840,29646,08:00:00-05:00,12:00:00-05:00,,,10:00:00-05:00,14:00:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,
1002815,24112,,,,,,,,,,,07:00:00-05:00,12:00:00-05:00,,
1001886,27858,,,,,17:00:00-05:00,20:00:00-05:00,,,,,,,,
1006148,28170,,,,,,,16:00:00-05:00,18:00:00-05:00,,,,,,
1011840,43081,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,
1010807,35209,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1010808,35243,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1005967,32340,,,,,,,,,09:00:00-05:00,15:00:00-05:00,09:00:00-05:00,15:00:00-05:00,,
1011173,46628,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
1001274,98660,,,,,,,,,16:00:00-08:00,20:00:00-08:00,,,,
1010415,77098,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1001626,11203,,,,,14:00:00-05:00,17:30:00-05:00,,,,,,,,
1001278,52345,,,,,,,,,,,09:00:00-06:00,11:00:00-06:00,,
1004134,21704,,,,,,,,,,,,,11:00:00-05:00,14:00:00-05:00
1004464,61801,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
1000718,20705,,,,,,,10:00:00-05:00,14:00:00-05:00,,,,,,
1005631,20250,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,,,
1002446,20590,,,10:00:00-05:00,14:00:00-05:00,,,,,,,,,,
1012310,37996,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,
1008864,92122,,,,,,,15:00:00-08:00,19:00:00-08:00,,,,,,
1010300,43614,,,,,11:00:00-05:00,13:00:00-05:00,,,,,,,,
1012402,29070,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1010073,84148,,,,,11:00:00-07:00,14:00:00-07:00,,,,,,,,
1011499,94121,,,,,10:00:00-08:00,14:00:00-08:00,,,,,,,,
1006550,94121,,,,,10:00:00-08:00,14:00:00-08:00,,,,,,,,
1000959,51465,15:30:00-06:00,18:00:00-06:00,,,,,,,,,,,,
1004669,31601,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00,08:00:00-05:00,18:00:00-05:00
1011445,95014,,,,,,,,,09:00:00-08:00,13:00:00-08:00,,,,
1008848,93263,,,,,08:00:00-08:00,13:00:00-08:00,,,,,,,,
1005859,50265,,,,,,,16:00:00-06:00,20:00:00-06:00,,,,,,
1000910,95476,,,17:30:00-08:00,20:30:00-08:00,,,,,,,,,,
1003371,35242,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1005823,46383,,,08:00:00-06:00,15:00:00-06:00,,,,,,,08:00:00-06:00,15:00:00-06:00,,
1011899,72956,,,,,07:00:00-06:00,12:00:00-06:00,,,,,07:00:00-06:00,12:00:00-06:00,,
1005705,27536,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1003260,98660,,,,,,,,,,,09:00:00-08:00,15:00:00-08:00,10:00:00-08:00,15:00:00-08:00
1010596,45377,,,,,,,,,16:00:00-05:00,20:00:00-05:00,,,,
1003160,93436,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
1000237,48060,,,08:00:00-05:00,14:00:00-05:00,,,,,,,08:00:00-05:00,14:00:00-05:00,,
1012325,98070,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
1012329,98070,,,,,15:00:00-08:00,18:00:00-08:00,,,,,,,,
1010200,49064,,,,,,,10:00:00-05:00,16:00:00-05:00,,,,,,
1010619,30904,,,16:30:00-05:00,19:00:00-05:00,,,,,,,,,,
1011921,90291,,,,,,,,,07:00:00-08:00,11:00:00-08:00,,,,
1011112,34285,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1003831,93001,,,,,,,,,,,08:30:00-08:00,12:00:00-08:00,,
1010478,33033,,,,,,,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,,
1010339,33032,,,,,,,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,11:00:00-05:00,17:00:00-05:00,,
1012711,86322,,,,,,,,,,,08:00:00-07:00,12:00:00-07:00,,
1000205,57069,,,,,,,,,,,09:00:00-06:00,12:00:00-06:00,,
1000207,57069,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1000206,57069,,,,,,,,,,,10:00:00-06:00,13:00:00-06:00,,
1012062,76384,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1011207,97064,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
1005712,53593,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1008747,65084,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1004462,13850,,,,,09:00:00-05:00,13:00:00-05:00,,,,,09:00:00-05:00,13:00:00-05:00,,
1005056,39180,,,,,16:00:00-06:00,19:00:00-06:00,,,,,08:00:00-06:00,11:00:00-06:00,,
1012247,49097,,,,,,,,,14:30:00-05:00,18:30:00-05:00,,,,
1005831,14564,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,,,
1012604,22180,,,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00
1004344,60181,,,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00
1005718,55418,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,,,
1011315,21229,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1000815,19802,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,
1012297,44065,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,,,
1012051,13026,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1012467,60089,,,,,,,,,,,,,08:00:00-06:00,12:30:00-06:00
1008860,49042,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1001378,12524,,,,,,,09:00:00-05:00,15:00:00-05:00,,,,,,
1001133,60044,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,,,
1000496,60439,,,08:00:00-06:00,13:00:00-06:00,,,,,,,,,,
1010577,60466,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
1011031,60476,,,,,08:00:00-06:00,14:00:00-06:00,,,,,,,,
1004560,54476,,,08:00:00-06:00,14:00:00-06:00,,,,,,,08:00:00-06:00,14:00:00-06:00,,
1005990,68118,,,,,,,,,,,08:30:00-06:00,12:30:00-06:00,,
1008701,70586,,,,,,,,,17:00:00-06:00,19:00:00-06:00,,,,
1012522,72173,,,,,,,07:00:00-06:00,12:00:00-06:00,,,07:00:00-06:00,12:00:00-06:00,,
1006342,47591,,,,,16:00:00-05:00,19:30:00-05:00,,,,,08:00:00-05:00,13:00:00-05:00,,
1008752,40175,,,08:00:00-05:00,12:00:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,,,
1000387,93704,,,,,15:00:00-08:00,18:00:00-08:00,,,,,07:00:00-08:00,12:00:00-08:00,,
1003951,24179,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00,07:00:00-05:00,19:00:00-05:00
1005242,52349,,,,,,,17:00:00-06:00,19:00:00-06:00,,,,,,
1008499,89403,,,,,15:30:00-08:00,18:30:00-08:00,,,,,,,,
1003345,23219,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
1012447,54665,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1012448,54665,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,
1002193,93291,,,,,,,17:00:00-08:00,20:00:00-08:00,,,,,,
1002194,93277,,,,,,,,,,,08:00:00-08:00,11:30:00-08:00,,
1002195,93274,,,17:00:00-08:00,20:00:00-08:00,,,,,,,,,,
1002378,92084,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00,,
1004969,13069,,,16:00:00-05:00,19:00:00-05:00,,,,,,,,,,
1001925,12186,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,,,
1010394,55981,,,,,15:00:00-06:00,19:00:00-06:00,,,,,09:00:00-06:00,12:00:00-06:00,,
1001708,76701,,,,,,,,,,,09:00:00-06:00,13:00:00-06:00,,
1001917,56482,,,,,,,,,14:00:00-06:00,18:00:00-06:00,,,,
1001918,56482,,,,,,,07:00:00-06:00,12:00:00-06:00,,,,,,
1000713,47638,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
1005268,96786,,,10:00:00-10:00,11:00:00-10:00,,,,,,,,,,
1004574,68066,,,,,,,16:30:00-06:00,18:00:00-06:00,,,,,,
1009782,96792,,,,,,,,,,,09:00:00-10:00,13:00:00-10:00,,
1005263,96782,,,06:30:00-10:00,07:30:00-10:00,,,,,,,,,,
1005269,96767,,,,,,,,,,,,,11:30:00-10:00,12:30:00-10:00
1005264,96795,,,,,,,07:00:00-10:00,08:00:00-10:00,,,,,,
1007321,96743,,,,,,,,,,,07:00:00-10:00,12:00:00-10:00,,
1012732,96743,,,,,09:00:00-10:00,15:00:00-10:00,,,,,,,,
1004034,96743,,,,,,,,,,,07:30:00-10:00,12:00:00-10:00,,
1005266,96767,,,08:00:00-10:00,09:00:00-10:00,,,,,,,,,,
1007306,27587,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1012586,22003,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1010927,27610,,,10:00:00-05:00,14:00:00-05:00,,,,,,,,,,
1006414,12586,,,,,,,,,13:00:00-05:00,17:30:00-05:00,,,,
1008825,64114,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,
1002913,53093,,,,,,,,,,,13:00:00-06:00,16:00:00-06:00,,
1011327,32694,,,,,,,,,,,08:30:00-05:00,15:00:00-05:00,08:30:00-05:00,15:00:00-05:00
1000665,20601,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1006228,30143,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
1008609,53204,,,,,,,07:00:00-06:00,15:00:00-06:00,,,,,07:00:00-06:00,15:00:00-06:00
1011335,98103,,,,,15:30:00-08:00,19:00:00-08:00,,,,,,,,
1010245,23337,,,,,,,11:00:00-05:00,13:00:00-05:00,,,,,,
1002851,97828,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
1002850,97846,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
1005882,94596,,,,,,,,,,,,,09:00:00-08:00,14:00:00-08:00
1000435,67156,,,,,,,,,,,07:30:00-06:00,11:00:00-06:00,,
1010157,81089,,,,,,,,,15:00:00-07:00,19:00:00-07:00,,,,
1001136,25286,,,,,,,16:00:00-05:00,18:00:00-05:00,,,,,,
1004259,13856,,,,,10:00:00-05:00,14:00:00-05:00,,,,,,,,
1012706,13838,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1000455,45895,,,,,,,,,,,,,08:30:00-05:00,12:00:00-05:00
1010097,52501,14:30:00-06:00,17:30:00-06:00,,,,,14:30:00-06:00,17:30:00-06:00,,,,,,
1011968,20032,,,,,,,,,,,10:00:00-05:00,15:00:00-05:00,,
1005047,63390,,,,,,,15:30:00-06:00,18:30:00-06:00,,,,,,
1009716,63383,,,15:30:00-06:00,18:30:00-06:00,,,,,,,,,,
1004038,27589,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1011365,44481,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1000214,56762,,,,,16:00:00-06:00,19:00:00-06:00,,,,,,,,
1008769,48093,,,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00
1008750,64093,,,,,15:30:00-06:00,17:30:00-06:00,,,,,,,,
1001950,12885,,,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,
1006764,20186,,,,,,,,,,,07:00:00-05:00,12:00:00-05:00,,
1009622,20186,,,,,07:00:00-05:00,13:00:00-05:00,,,,,,,,
1004679,60555,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,
1001370,47601,,,,,,,,,,,07:30:00-06:00,12:00:00-06:00,,
1003603,65355,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
1012184,14569,,,,,,,11:30:00-05:00,16:00:00-05:00,,,,,,
1008753,63122,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1011027,10990,,,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00
1006513,84121,,,,,,,,,,,,,09:00:00-07:00,14:00:00-07:00
1012016,82401,,,,,16:30:00-07:00,19:00:00-07:00,,,,,08:00:00-07:00,11:30:00-07:00,,
1010583,54891,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,,,
1005699,47167,,,,,,,,,,,08:30:00-05:00,12:30:00-05:00,,
1001093,52353,,,,,,,17:00:00-06:00,19:30:00-06:00,,,,,,
1011802,20743,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,09:00:00-05:00,18:00:00-05:00,,,,
1002272,99654,,,,,11:00:00-09:00,18:00:00-09:00,,,,,,,,
1004702,28607,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1010776,32459,,,,,,,,,,,,,09:00:00-06:00,13:00:00-06:00
1012478,98335,,,,,,,15:00:00-08:00,19:00:00-08:00,,,,,,
1004434,53594,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1008332,13601,,,,,06:00:00-05:00,15:00:00-05:00,,,,,,,,
1003646,55388,,,,,,,,,15:30:00-06:00,18:30:00-06:00,,,,
1002416,53094,,,07:00:00-06:00,12:00:00-06:00,,,,,,,,,,
1009701,53094,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
1005795,13601,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
1008823,13480,,,,,14:00:00-05:00,18:00:00-05:00,,,,,,,,
1011888,58854,,,,,,,17:00:00-06:00,19:00:00-06:00,,,,,,
1012338,60970,,,,,,,,,,,07:00:00-06:00,12:00:00-06:00,,
1010037,90002,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00,,
1011963,60084,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1012614,50263,,,,,04:00:00-06:00,07:00:00-06:00,,,,,,,,
1003226,53186,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1009773,54981,,,,,11:00:00-06:00,17:00:00-06:00,,,,,09:00:00-06:00,14:00:00-06:00,,
1000524,53963,,,,,,,15:30:00-06:00,18:30:00-06:00,,,,,,
1004218,27518,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1002438,14892,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1011662,28173,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1011907,31545,,,,,,,,,13:00:00-05:00,19:00:00-05:00,09:00:00-05:00,13:00:00-05:00,,
1001705,84775,,,,,,,,,,,16:00:00-07:00,18:30:00-07:00,,
1010877,18431,,,,,,,,,,,09:30:00-05:00,13:30:00-05:00,,
1000961,25570,08:00:00-05:00,19:00:00-05:00,08:00:00-05:00,19:00:00-05:00,08:00:00-05:00,19:00:00-05:00,08:00:00-05:00,19:00:00-05:00,08:00:00-05:00,19:00:00-05:00,08:00:00-05:00,17:00:00-05:00,,
1003813,27530,,,,,09:30:00-05:00,14:30:00-05:00,,,,,,,,
1008206,48184,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,,,
1004870,68787,,,,,16:00:00-06:00,19:00:00-06:00,,,,,09:00:00-06:00,12:00:00-06:00,,
1012485,48202,,,,,11:00:00-05:00,16:00:00-05:00,,,,,,,,
1009835,64870,,,16:00:00-06:00,19:00:00-06:00,,,11:00:00-06:00,14:00:00-06:00,,,09:00:00-06:00,12:00:00-06:00,,
1000721,95207,,,,,,,08:00:00-08:00,13:00:00-08:00,,,,,08:00:00-08:00,13:00:00-08:00
1006385,50595,,,,,,,,,,,08:00:00-06:00,11:00:00-06:00,,
1002450,63119,,,,,,,15:00:00-06:00,18:30:00-06:00,,,,,,
1006093,26288,,,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,
1000384,14580,,,,,15:00:00-05:00,18:00:00-05:00,,,,,08:30:00-05:00,13:00:00-05:00,,
1008383,34950,,,,,,,,,,,,,,
1011884,13166,,,,,15:30:00-05:00,18:30:00-05:00,,,,,,,,
1006198,11213,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
1000789,26062,,,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,
1000788,26062,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,,,
1012212,83672,,,,,,,17:30:00-07:00,19:30:00-07:00,,,,,,
1005810,51555,,,,,,,15:30:00-06:00,18:30:00-06:00,,,,,,
1012687,92026,15:00:00-08:00,19:00:00-08:00,,,,,,,,,,,,
1010846,80549,,,,,,,16:00:00-07:00,20:00:00-07:00,,,,,,
1008196,44090,,,,,,,,,17:00:00-05:00,19:00:00-05:00,,,,
1002890,90016,,,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00
1010268,20105,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1005989,20415,,,,,11:00:00-05:00,15:00:00-05:00,,,,,,,,
1001482,14895,,,,,,,12:00:00-05:00,18:00:00-05:00,,,,,,
1003474,98801,,,,,15:00:00-08:00,19:00:00-08:00,,,,,08:00:00-08:00,13:00:00-08:00,,
1002280,71355,,,,,,,14:00:00-06:00,18:00:00-06:00,,,,,,
1008910,10036,,,,,08:00:00-05:00,18:00:00-05:00,,,,,,,,
1011598,53214,,,12:00:00-06:00,18:00:00-06:00,,,12:00:00-06:00,18:00:00-06:00,,,13:00:00-06:00,18:00:00-06:00,,
1012261,92804,,,,,16:00:00-08:00,20:00:00-08:00,,,,,,,,
1012384,14585,,,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,
1006062,48661,,,,,,,,,,,08:00:00-05:00,14:00:00-05:00,,
1012472,30606,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1009762,55411,,,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,
1008119,45449,,,03:00:00-05:00,18:30:00-05:00,,,,,,,,,,
1000255,19380,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1007322,91790,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00,,
1010852,55810,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
1010641,24016,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1003281,15906,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,,,
1005470,22304,,,,,,,,,,,,,08:30:00-05:00,13:00:00-05:00
1010349,95401,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
1003855,83316,,,,,16:30:00-07:00,18:00:00-07:00,,,,,,,,
1005711,21702,,,,,,,,,,,10:00:00-05:00,13:00:00-05:00,,
1011966,15120,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
1011203,47906,,,,,15:30:00-05:00,19:00:00-05:00,,,,,,,,
1001160,97068,,,,,17:00:00-08:00,20:00:00-08:00,,,,,,,,
1005316,19138,,,13:00:00-05:00,17:00:00-05:00,,,,,,,,,,
1005875,98502,,,16:00:00-08:00,19:00:00-08:00,,,,,,,11:00:00-08:00,14:00:00-08:00,,
1003454,48230,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1010156,65775,,,,,07:30:00-06:00,14:00:00-06:00,,,,,07:30:00-06:00,14:00:00-06:00,,
1003679,39773,,,,,,,16:00:00-06:00,19:00:00-06:00,,,,,,
1002177,10928,,,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00
1011677,27027,,,,,15:00:00-05:00,18:00:00-05:00,,,,,07:00:00-05:00,12:00:00-05:00,,
1001800,95691,,,,,,,16:30:00-08:00,20:00:00-08:00,,,,,,
1004171,98116,,,,,,,,,,,,,10:00:00-08:00,14:00:00-08:00
1011364,38301,,,07:00:00-06:00,16:00:00-06:00,07:00:00-06:00,16:00:00-06:00,07:00:00-06:00,16:00:00-06:00,07:00:00-06:00,16:00:00-06:00,07:00:00-06:00,16:00:00-06:00,,
1012204,85382,,,,,,,,,,,,,09:00:00-07:00,13:00:00-07:00
1010319,77042,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1001673,10601,,,,,,,,,,,,,10:00:00-05:00,15:00:00-05:00
1005078,81252,,,,,09:00:00-07:00,13:00:00-07:00,,,,,,,,
1004375,19973,,,,,,,,,,,08:30:00-05:00,12:00:00-05:00,,
1003882,27519,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1001143,21401,,,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00
1008201,14787,,,,,,,,,,,09:00:00-05:00,14:00:00-05:00,,
1000180,46074,,,,,,,,,16:30:00-05:00,19:30:00-05:00,,,,
1012295,43606,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,,,
1005660,11978,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1008205,48185,,,,,,,15:00:00-05:00,19:00:00-05:00,,,,,,
1005136,60559,,,,,,,17:00:00-06:00,21:00:00-06:00,,,,,,
1001802,13490,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
1001216,26452,,,,,08:00:00-05:00,12:00:00-05:00,,,,,08:00:00-05:00,12:00:00-05:00,,
1012130,53192,,,,,14:30:00-06:00,18:30:00-06:00,,,,,,,,
1007299,22205,,,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00
1012550,72207,,,16:00:00-06:00,19:00:00-06:00,,,,,,,,,,
1002332,53203,,,,,10:00:00-06:00,15:00:00-06:00,,,,,,,,
1008757,65085,,,,,,,08:00:00-06:00,17:00:00-06:00,08:00:00-06:00,17:00:00-06:00,08:00:00-06:00,15:00:00-06:00,,
1006710,40241,,,,,,,,,,,08:30:00-05:00,12:30:00-05:00,,
1001661,53705,,,,,,,,,,,07:00:00-06:00,13:00:00-06:00,,
1004922,14619,,,16:00:00-05:00,19:30:00-05:00,,,,,,,,,,
1004515,48933,,,,,10:30:00-05:00,14:00:00-05:00,,,,,,,,
1000862,70094,,,,,,,,,,,08:30:00-06:00,12:30:00-06:00,,
1008359,26155,,,,,,,16:00:00-05:00,19:00:00-05:00,,,,,,
1003961,82201,,,,,,,,,,,08:00:00-07:00,22:00:00-07:00,,
1002347,20902,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1004347,60187,,,,,,,,,,,08:00:00-06:00,14:00:00-06:00,,
1001287,26003,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1008208,26003,,,,,15:00:00-05:00,18:00:00-05:00,,,,,,,,
1000608,56529,,,,,,,15:00:00-06:00,19:00:00-06:00,,,,,,
1004675,30528,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
1005067,56557,,,,,,,15:00:00-06:00,18:00:00-06:00,,,,,,
1012699,32209,,,,,,,,,,,10:00:00-05:00,17:00:00-05:00,,
1012684,37188,,,,,15:30:00-06:00,19:00:00-06:00,,,,,,,,
1000219,10601,,,,,08:00:00-05:00,16:00:00-05:00,,,,,,,,
1010135,98672,,,16:00:00-08:00,19:00:00-08:00,,,,,,,,,,
1005008,59937,,,17:00:00-07:00,19:30:00-07:00,,,,,,,,,,
1010089,59759,,,,,,,,,,,09:00:00-07:00,13:00:00-07:00,,
1010884,98241,,,,,,,,,09:30:00-08:00,16:30:00-08:00,09:30:00-08:00,16:30:00-08:00,09:30:00-08:00,16:30:00-08:00
1008361,43571,,,,,,,,,,,09:00:00-05:00,12:00:00-05:00,,
1001691,13492,15:00:00-05:00,19:00:00-05:00,,,,,,,,,,,,
1011145,41858,,,,,15:00:00-05:00,19:00:00-05:00,,,,,09:00:00-05:00,13:00:00-05:00,,
1012774,46075,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00,,
1011756,53190,,,15:30:00-06:00,19:30:00-06:00,,,,,,,,,,
1000037,53190,,,,,,,,,,,08:00:00-06:00,12:00:00-06:00,,
1011897,90605,,,,,,,,,,,08:00:00-08:00,13:00:00-08:00,,
1008697,90601,,,15:00:00-08:00,19:30:00-08:00,,,,,,,,,,
1008915,10474,,,02:00:00-05:00,08:00:00-05:00,02:00:00-05:00,08:00:00-05:00,02:00:00-05:00,08:00:00-05:00,02:00:00-05:00,08:00:00-05:00,02:00:00-05:00,08:00:00-05:00,,
1010868,67861,,,,,17:00:00-06:00,18:30:00-06:00,,,,,,,,
1002083,95521,,,15:30:00-08:00,18:30:00-08:00,,,,,,,,,,
1005139,63040,,,,,,,,,,,08:00:00-06:00,13:30:00-06:00,,
1003508,34785,,,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00
1012765,28659,,,15:30:00-05:00,17:30:00-05:00,,,,,,,07:30:00-05:00,12:00:00-05:00,,
1012736,43506,,,07:00:00-05:00,12:00:00-05:00,,,18:00:00-05:00,21:00:00-05:00,,,,,,
1009847,10467,,,,,10:00:00-05:00,17:00:00-05:00,,,,,,,,
1000686,52361,,,,,,,,,16:00:00-06:00,18:00:00-06:00,,,,
1009023,23185,,,,,,,,,,,08:30:00-05:00,12:30:00-05:00,,
1000084,11211,,,,,,,08:00:00-05:00,16:00:00-05:00,,,,,,
1000144,25661,,,,,,,,,,,08:00:00-05:00,16:00:00-05:00,,
1000896,48895,,,,,,,,,,,,,10:00:00-05:00,14:00:00-05:00
1006940,56201,,,,,,,14:00:00-06:00,18:00:00-06:00,,,,,,
1009933,44094,,,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00
1010422,99688,,,,,,,,,14:00:00-09:00,19:00:00-09:00,,,,
1007347,95125,,,,,,,,,,,,,09:00:00-08:00,13:00:00-08:00
1005694,23938,17:00:00-05:00,21:00:00-05:00,17:00:00-05:00,21:00:00-05:00,17:00:00-05:00,21:00:00-05:00,17:00:00-05:00,21:00:00-05:00,17:00:00-05:00,21:00:00-05:00,07:00:00-05:00,21:00:00-05:00,14:00:00-05:00,18:00:00-05:00
1012695,60091,,,,,,,,,,,08:00:00-06:00,13:00:00-06:00,,
1011693,31410,,,,,,,,,,,09:00:00-05:00,13:00:00-05:00,,
1009776,27893,,,,,08:00:00-05:00,13:00:00-05:00,,,,,,,,
1009775,27893,,,,,,,,,,,07:30:00-05:00,12:00:00-05:00,,
1011147,40391,,,,,,,,,,,08:00:00-05:00,12:00:00-05:00,,
